id,x,y,z,status
537,3.31905,3.34995,8.089951,No ansiedad
538,3.62595,3.20895,8.14995,No ansiedad
539,3.561,3.2329502,9.27795,No ansiedad
540,3.3450003,3.2659502,9.096001,No ansiedad
541,3.2209501,3.3240001,8.752951,No ansiedad
542,3.8820002,3.2689502,9.10095,No ansiedad
543,3.1920002,3.417,8.34405,No ansiedad
544,3.1969502,3.4480503,8.466001,No ansiedad
545,3.18495,3.4440002,8.061001,No ansiedad
546,3.21405,3.4440002,8.128051,No ansiedad
547,3.2380502,3.3979502,8.590051,No ansiedad
548,3.6090002,3.4440002,8.269951,No ansiedad
549,3.6420002,3.4320002,8.221951,No ansiedad
550,3.38805,3.39105,8.45895,No ansiedad
551,3.3000002,3.1660502,8.368051,No ansiedad
552,3.4510503,3.1320002,8.66895,No ansiedad
553,3.58995,3.1590002,8.81805,No ansiedad
554,3.4050002,3.3049502,8.298,No ansiedad
555,3.69705,3.2350502,8.65995,No ansiedad
556,3.5470502,3.3000002,8.11905,No ansiedad
557,3.1939502,3.31395,8.526,No ansiedad
558,3.31695,3.31905,8.272051,No ansiedad
559,3.1009502,3.2659502,8.454,No ansiedad
560,3.3739502,3.35295,8.40795,No ansiedad
561,3.147,3.3670502,8.622001,No ansiedad
562,3.3720002,3.381,8.44695,No ansiedad
563,3.6660001,3.28305,8.325001,No ansiedad
564,3.144,3.3670502,8.611951,No ansiedad
565,3.22305,3.3450003,8.49195,No ansiedad
566,3.0990002,3.348,8.55,No ansiedad
567,2.8660502,3.70005,8.547,No ansiedad
568,2.8660502,3.5820003,8.62395,No ansiedad
569,3.1390502,3.4630501,8.569051,No ansiedad
570,3.0030003,3.8100002,8.63595,No ansiedad
571,3.1710002,3.7069502,8.64105,No ansiedad
572,3.69495,3.6850502,8.611951,No ansiedad
573,3.3000002,3.4080002,8.587951,No ansiedad
574,3.21105,3.55395,8.811001,No ansiedad
575,2.8660502,3.49095,8.81595,No ansiedad
576,3.6040502,3.5779502,8.47305,No ansiedad
577,3.38595,3.1750503,8.145,No ansiedad
578,3.31695,3.3090003,8.434951,No ansiedad
579,3.2659502,3.04395,7.8859506,No ansiedad
580,2.59605,3.039,7.458,No ansiedad
581,3.85995,3.729,8.406,No ansiedad
582,4.4370003,4.224,8.158951,No ansiedad
583,2.8930502,3.3790503,7.0410004,No ansiedad
584,2.9190001,3.00495,7.73505,No ansiedad
585,3.6180003,3.5419502,8.99295,No ansiedad
586,3.9490502,4.12095,7.15605,No ansiedad
587,2.907,3.525,8.50695,No ansiedad
588,3.2689502,3.6139503,8.73705,No ansiedad
589,2.8930502,3.1249502,9.819,No ansiedad
590,2.3080502,3.55095,8.94495,No ansiedad
591,2.4810002,3.7930503,8.622001,No ansiedad
592,2.706,2.88105,9.63195,No ansiedad
593,3.2350502,3.4630501,9.426001,No ansiedad
594,2.49495,3.3240001,9.28695,No ansiedad
595,2.66295,3.2950501,8.98305,No ansiedad
596,2.9839501,3.6349502,7.9630504,No ansiedad
597,3.0240002,3.7069502,9.352051,No ansiedad
598,3.8050501,4.09005,8.96595,No ansiedad
599,3.1230001,3.5320501,8.67405,No ansiedad
600,2.6239502,3.6180003,7.9249506,No ansiedad
601,2.57205,3.4320002,8.30805,No ansiedad
602,2.9670002,3.525,8.25,No ansiedad
603,3.7069502,3.9439502,8.30805,No ansiedad
604,3.31695,3.8479502,8.16195,No ansiedad
605,2.36595,3.384,8.835,No ansiedad
606,3.24705,3.657,8.394,No ansiedad
607,3.6040502,4.011,8.895,No ansiedad
608,2.9670002,3.63,9.606001,No ansiedad
609,2.5069501,3.7789502,8.133,No ansiedad
610,2.3779502,3.4819503,8.293051,No ansiedad
611,2.7130501,3.5370002,7.9150505,No ansiedad
612,2.5069501,3.58995,8.133,No ansiedad
613,2.62695,3.58695,7.9890003,No ansiedad
614,2.33505,3.2350502,9.72795,No ansiedad
615,2.3059502,3.4720502,8.578051,No ansiedad
616,2.18895,3.4819503,8.47095,No ansiedad
617,2.80395,3.62805,8.47995,No ansiedad
618,3.11505,3.5370002,8.691,No ansiedad
619,2.8590002,3.4819503,8.487,No ansiedad
620,3.2689502,3.7549503,8.499001,No ansiedad
621,2.84205,3.49095,8.45205,No ansiedad
622,2.4709501,3.2040002,9.192,No ansiedad
623,2.871,3.6139503,8.109,No ansiedad
624,2.5570502,3.6760502,8.248051,No ansiedad
625,2.907,3.7480502,8.0779505,No ansiedad
626,2.7829502,3.4840503,8.21895,No ansiedad
627,2.9599502,3.4669502,8.52795,No ansiedad
628,2.6920502,3.11295,7.8739505,No ansiedad
629,2.70795,3.18495,8.467951,No ansiedad
630,3.903,3.8509502,7.8480005,No ansiedad
631,4.1620502,4.06395,8.892,No ansiedad
632,1.863,2.7870002,9.946051,No ansiedad
633,2.5120502,3.048,9.366,No ansiedad
634,2.7510002,3.31395,9.850051,No ansiedad
635,3.4840503,3.49095,8.976001,No ansiedad
636,2.9910002,3.348,8.731951,No ansiedad
637,2.4829502,3.1560001,8.76795,No ansiedad
638,3.6109502,3.6400502,8.832001,No ansiedad
639,2.2480502,3.35505,8.746051,No ansiedad
640,2.565,3.66405,8.0130005,No ansiedad
641,2.8470001,3.6090002,7.872,No ansiedad
642,2.802,3.4630501,7.9920006,No ansiedad
643,2.265,3.55395,8.418,No ansiedad
644,2.7940502,3.52305,8.78895,No ansiedad
645,2.7469501,3.5389502,8.64795,No ansiedad
646,2.6820002,3.46005,8.253,No ansiedad
647,3.1350002,3.39105,8.52105,No ansiedad
648,3.1249502,3.2950501,8.6650505,No ansiedad
649,2.96895,3.3310502,8.86305,No ansiedad
650,2.9290502,3.4750502,8.587951,No ansiedad
651,2.7870002,3.3930001,8.908951,No ansiedad
652,2.67195,3.35295,8.62605,No ansiedad
653,2.9569502,3.4789503,8.36295,No ansiedad
654,2.8620002,3.31695,9.261001,No ansiedad
655,3.1009502,3.5149503,8.50905,No ansiedad
656,2.8969502,3.3240001,9.012,No ansiedad
657,2.8540502,3.6499503,8.583,No ansiedad
658,2.8830001,3.7450502,8.46405,No ansiedad
659,2.91195,3.4000502,8.48295,No ansiedad
660,2.38695,3.561,8.406,No ansiedad
661,3.0030003,3.58695,8.442,No ansiedad
662,2.94495,3.49095,8.916,No ansiedad
663,3.4390502,3.8790002,7.7980504,No ansiedad
664,3.5080502,3.1060503,8.001,No ansiedad
665,4.1520004,3.6760502,7.2420006,No ansiedad
666,3.7860003,2.38995,7.6540504,No ansiedad
667,3.7240503,2.08605,8.241,No ansiedad
668,1.31895,1.10595,10.18305,No ansiedad
669,2.3730001,1.72905,9.237,No ansiedad
670,2.0760002,1.29495,10.188001,No ansiedad
671,3.3649502,1.2229501,9.534,No ansiedad
672,4.15005,1.3980001,8.67405,No ansiedad
673,4.3560004,2.56005,8.953951,No ansiedad
674,4.0810504,1.16805,9.228001,No ansiedad
675,4.81605,2.874,10.015051,No ansiedad
676,2.26005,-1.04595,10.97805,No ansiedad
677,3.3450003,1.45605,11.533951,No ansiedad
678,4.3110003,2.5810502,11.59395,No ansiedad
679,-1.1899501,-2.3149502,9.02595,No ansiedad
680,-0.558,1.044,8.413051,No ansiedad
681,0.51900005,-2.9239502,10.38,No ansiedad
682,0.48105,2.28705,8.578051,No ansiedad
683,2.2720501,1.4320501,7.80495,No ansiedad
684,2.3730001,2.4760501,9.12705,No ansiedad
685,1.64205,1.161,8.29605,No ansiedad
686,1.4460001,1.302,9.7879505,No ansiedad
687,1.2349501,2.33205,9.72105,No ansiedad
688,0.98100007,1.1590501,9.262951,No ansiedad
689,1.779,1.7740501,9.043051,No ansiedad
690,1.386,1.71405,11.338051,No ansiedad
691,2.32995,1.3069501,8.740951,No ansiedad
692,2.112,1.5469501,9.606001,No ansiedad
693,2.11395,1.67595,9.37605,No ansiedad
694,2.184,1.57095,8.569051,No ansiedad
695,2.3389502,1.60695,10.365001,No ansiedad
696,2.9260502,1.53495,10.47105,No ansiedad
697,3.012,1.4100001,9.70905,No ansiedad
698,2.32695,2.3470502,10.576051,No ansiedad
699,1.31895,2.9290502,7.3500004,No ansiedad
700,1.6690501,2.301,9.108001,No ansiedad
701,1.21905,3.4390502,6.6940503,No ansiedad
702,1.3789501,3.4290001,9.06,No ansiedad
703,2.08605,2.28195,10.609051,No ansiedad
704,1.33095,3.65895,8.611951,No ansiedad
705,1.2229501,3.5350502,7.1940002,No ansiedad
706,1.30005,3.46005,9.16005,No ansiedad
707,0.84705,3.798,8.50905,No ansiedad
708,1.10595,4.131,8.04705,No ansiedad
709,1.23105,3.79605,9.70905,No ansiedad
710,1.06005,3.9130502,9.40005,No ansiedad
711,0.9979501,3.657,7.6470003,No ansiedad
712,0.97695005,3.7879503,7.6110005,No ansiedad
713,1.1590501,4.425,8.6980505,No ansiedad
714,1.1010001,4.18095,7.8120003,No ansiedad
715,1.48395,3.5389502,9.762,No ansiedad
716,1.7310001,3.86505,9.141001,No ansiedad
717,1.365,4.5090003,9.505051,No ansiedad
718,1.3429501,3.8029501,9.915001,No ansiedad
719,2.0020502,3.6090002,9.27495,No ansiedad
720,1.8390001,3.867,8.95905,No ansiedad
721,2.01405,3.5269501,6.70305,No ansiedad
722,2.232,4.0729504,7.7470503,No ansiedad
723,0.96195006,3.6660001,7.0459504,No ansiedad
724,1.0009501,3.4669502,7.1730003,No ansiedad
725,1.45605,3.7480502,6.5740504,No ansiedad
726,2.3389502,3.59205,8.78895,No ansiedad
727,1.45605,3.5299501,6.45195,No ansiedad
728,2.73495,3.288,9.934051,No ansiedad
729,1.9300501,3.6690001,7.386,No ansiedad
730,2.01405,3.348,8.4199505,No ansiedad
731,2.25795,2.9620502,12.20205,No ansiedad
732,2.4400501,3.0889502,10.815001,No ansiedad
733,2.9839501,3.1900501,11.53905,No ansiedad
734,1.4989501,2.5090501,11.77305,No ansiedad
735,1.88205,3.6810002,7.35195,No ansiedad
736,3.4000502,3.5149503,9.048,No ansiedad
737,2.9310002,3.453,8.134951,No ansiedad
738,1.5990001,3.7189503,7.0480504,No ansiedad
739,0.60495,3.8080502,8.80605,No ansiedad
740,1.1080501,4.30305,9.405001,No ansiedad
741,0.96000004,3.4459503,7.6110005,No ansiedad
742,1.9369501,4.68195,9.835951,No ansiedad
743,1.6309501,4.38495,10.5379505,No ansiedad
744,2.57205,4.66305,9.496051,No ansiedad
745,2.09295,4.61205,10.557,No ansiedad
746,1.8679501,4.62405,10.116,No ansiedad
747,2.7559502,3.7170002,7.1850004,No ansiedad
748,4.155,3.9919503,6.7939506,No ansiedad
749,3.18195,4.38495,8.86095,No ansiedad
750,4.7299504,4.2120004,6.0589504,No ansiedad
751,1.6860001,2.193,8.611951,No ansiedad
752,1.18005,2.63595,8.65695,No ansiedad
753,3.5130002,3.3430502,8.95695,No ansiedad
754,3.42195,2.93595,9.238951,No ansiedad
755,3.07695,3.18195,8.434951,No ansiedad
756,2.9170501,3.1750503,8.422951,No ansiedad
757,3.0559502,2.8950002,8.43,No ansiedad
758,3.14895,3.1230001,8.434951,No ansiedad
759,3.4510503,2.9860501,8.410951,No ansiedad
760,3.17805,2.874,8.43,No ansiedad
761,3.5470502,3.144,8.48295,No ansiedad
762,3.3790503,3.11505,8.66205,No ansiedad
763,3.21405,2.9479501,8.943001,No ansiedad
764,3.0600002,2.742,9.28695,No ansiedad
765,3.2209501,2.943,9.12495,No ansiedad
766,3.1030502,2.7469501,9.441,No ansiedad
767,3.2620502,3.1230001,8.776951,No ansiedad
768,2.7799501,3.1249502,8.707951,No ansiedad
769,3.07905,3.21795,8.545051,No ansiedad
770,2.5789502,3.1710002,8.823,No ansiedad
771,2.29605,3.5440502,8.241,No ansiedad
772,2.22,3.51795,8.425051,No ansiedad
773,2.4180002,3.3330002,8.715,No ansiedad
774,2.32995,3.4669502,8.734051,No ansiedad
775,2.32005,3.6810002,9.262951,No ansiedad
776,2.7870002,3.9799502,8.47095,No ansiedad
777,2.4709501,3.7360501,8.743951,No ansiedad
778,2.2800002,3.58695,9.10095,No ansiedad
779,1.6999501,3.4960501,8.097,No ansiedad
780,2.11695,3.6109502,8.157001,No ansiedad
781,2.11695,4.45695,7.6540504,No ansiedad
782,2.83995,4.13805,7.9150505,No ansiedad
783,2.5810502,4.75395,7.3020005,No ansiedad
784,2.8950002,4.37295,7.9440002,No ansiedad
785,3.1729503,3.9420002,8.872951,No ansiedad
786,3.3690002,3.8170502,9.004951,No ansiedad
787,2.9170501,3.9970503,8.920951,No ansiedad
788,3.051,4.308,7.3879504,No ansiedad
789,2.5090501,4.4160004,9.663,No ansiedad
790,3.18495,4.01805,8.6980505,No ansiedad
791,2.9170501,4.7130003,8.3869505,No ansiedad
792,3.52305,5.0149503,11.03295,No ansiedad
793,4.19805,5.4480004,2.39205,No ansiedad
794,5.00295,5.7709503,9.867001,No ansiedad
795,4.84695,5.3190002,7.9249506,No ansiedad
796,3.7069502,4.54005,6.9280505,No ansiedad
797,4.44,4.833,6.2460003,No ansiedad
798,4.57905,4.8850503,6.11205,No ansiedad
799,2.02095,4.1790004,7.7980504,No ansiedad
800,2.86905,4.1520004,7.7860503,No ansiedad
801,2.265,4.215,7.8550506,No ansiedad
802,3.6499503,4.4830503,7.6159506,No ansiedad
803,3.8410501,4.7629504,7.7860503,No ansiedad
804,3.11505,4.533,8.313001,No ansiedad
805,2.43495,4.083,7.4790006,No ansiedad
806,3.4480503,4.57905,8.00595,No ansiedad
807,2.90895,4.4929504,8.2890005,No ansiedad
808,2.9290502,4.4539504,8.238,No ansiedad
809,3.0240002,4.4539504,8.145,No ansiedad
810,3.1060503,4.464,8.233951,No ansiedad
811,3.0630002,4.46595,8.245951,No ansiedad
812,2.598,4.3180504,8.083051,No ansiedad
813,2.7970502,4.38705,8.095051,No ansiedad
814,2.7799501,4.2390003,8.290951,No ansiedad
815,3.072,4.1290503,8.835,No ansiedad
816,3.0240002,4.2340503,8.75805,No ansiedad
817,3.1969502,4.1520004,8.454,No ansiedad
818,3.2929502,4.24095,8.016001,No ansiedad
819,3.1900501,4.2649503,7.8619504,No ansiedad
820,2.4540002,4.11705,8.281051,No ansiedad
821,3.015,4.34595,8.16195,No ansiedad
822,2.5450501,4.0810504,8.410951,No ansiedad
823,2.90505,4.215,8.133,No ansiedad
824,2.9170501,4.4089503,7.8460503,No ansiedad
825,2.6239502,4.2910504,7.93695,No ansiedad
826,2.9620502,4.1400003,8.487,No ansiedad
827,2.73705,4.3560004,8.214001,No ansiedad
828,2.8330503,4.1140504,8.64795,No ansiedad
829,2.69895,4.083,8.454,No ansiedad
830,2.766,4.25295,8.257951,No ansiedad
831,2.59605,4.22895,8.32695,No ansiedad
832,2.69595,4.12395,8.36295,No ansiedad
833,2.7130501,4.22895,8.257951,No ansiedad
834,2.66505,4.09005,8.290951,No ansiedad
835,2.706,4.1860504,8.29605,No ansiedad
836,2.565,4.143,8.44905,No ansiedad
837,2.8590002,4.1520004,8.514,No ansiedad
838,2.97195,4.26,8.569051,No ansiedad
839,2.9929502,4.25295,8.475,No ansiedad
840,2.56695,4.06395,8.554951,No ansiedad
841,1.40505,3.3379502,8.799001,No ansiedad
842,2.83995,4.1740503,8.655001,No ansiedad
843,1.1539501,3.21795,8.667001,No ansiedad
844,2.0299501,3.7210503,8.205,No ansiedad
845,3.07905,4.40205,7.8580503,No ansiedad
846,2.29395,3.83205,8.7289505,No ansiedad
847,3.39105,4.5139503,8.109,No ansiedad
848,3.5350502,4.6410003,7.7310004,No ansiedad
849,2.6820002,4.12395,8.68605,No ansiedad
850,2.05695,3.5490003,8.866051,No ansiedad
851,2.04495,3.6540003,8.892,No ansiedad
852,2.66505,3.7410002,8.76,No ansiedad
853,2.28705,3.7690501,8.784,No ansiedad
854,3.28095,4.00605,8.578051,No ansiedad
855,3.3240001,4.06605,8.667001,No ansiedad
856,2.838,3.9490502,8.839951,No ansiedad
857,2.361,4.07595,8.257951,No ansiedad
858,1.98705,3.7210503,8.6980505,No ansiedad
859,2.1670501,3.8719501,8.32005,No ansiedad
860,1.9440001,3.70005,8.511001,No ansiedad
861,2.4109502,4.026,8.31705,No ansiedad
862,2.3389502,3.9300003,8.502001,No ansiedad
863,2.2440002,3.8719501,8.7630005,No ansiedad
864,2.4810002,3.9490502,8.622001,No ansiedad
865,2.6239502,4.06395,8.221951,No ansiedad
866,2.5069501,4.0350003,8.278951,No ansiedad
867,2.62695,4.0420504,8.398951,No ansiedad
868,2.28705,3.8509502,8.784,No ansiedad
869,2.26305,3.8869503,8.50905,No ansiedad
870,2.4019501,3.9460502,8.442,No ansiedad
871,2.301,3.9079502,8.60505,No ansiedad
872,2.157,3.7480502,8.15205,No ansiedad
873,2.32305,3.7789502,7.7110505,No ansiedad
874,2.64105,4.1449504,9.036,No ansiedad
875,3.7480502,4.74405,8.37495,No ansiedad
876,2.98095,3.798,8.55195,No ansiedad
877,3.2640002,4.33005,7.668,No ansiedad
878,3.9300003,4.4689503,8.301001,No ansiedad
879,1.6900501,3.28305,9.285001,No ansiedad
880,2.09505,3.31695,9.010051,No ansiedad
881,2.5860002,4.12605,8.38395,No ansiedad
882,2.7180002,4.10895,8.286,No ansiedad
883,3.999,4.6480503,8.710051,No ansiedad
884,2.5890002,3.7429502,9.10095,No ansiedad
885,1.8679501,3.55095,8.533051,No ansiedad
886,1.60905,3.1900501,8.916,No ansiedad
887,2.35095,3.93195,8.03505,No ansiedad
888,2.7270002,4.21005,7.8930006,No ansiedad
889,2.7250502,4.1670003,7.7500505,No ansiedad
890,2.4709501,4.0609503,8.346001,No ansiedad
891,2.39895,3.9199502,9.028951,No ansiedad
892,2.3850002,4.07595,8.820001,No ansiedad
893,2.35905,4.05195,9.096001,No ansiedad
894,2.67,3.9229503,8.746051,No ansiedad
895,2.67705,3.8719501,8.368051,No ansiedad
896,2.6239502,3.9420002,8.20005,No ansiedad
897,2.7559502,3.9079502,8.538,No ansiedad
898,2.62905,3.9250503,8.04405,No ansiedad
899,2.7270002,3.82905,8.016001,No ansiedad
900,2.6839502,3.8509502,7.9840503,No ansiedad
901,2.62905,3.7810502,7.9920006,No ansiedad
902,2.5410001,3.7549503,7.9890003,No ansiedad
903,3.693,4.45905,8.40795,No ansiedad
904,2.5140002,3.7480502,9.26595,No ansiedad
905,3.4630501,4.42995,8.878051,No ansiedad
906,2.96895,4.04895,8.06805,No ansiedad
907,2.2050002,3.52305,9.181951,No ansiedad
908,2.90505,4.24095,8.50395,No ansiedad
909,3.1270502,4.1929502,8.478001,No ansiedad
910,2.66505,3.83205,8.823,No ansiedad
911,2.08995,3.93195,8.72505,No ansiedad
912,1.7479501,3.9490502,8.337001,No ansiedad
913,2.3440502,4.1929502,7.9249506,No ansiedad
914,1.5679501,3.7930503,8.71695,No ansiedad
915,2.7109501,4.24095,7.82595,No ansiedad
916,2.56695,3.83205,8.46105,No ansiedad
917,2.4109502,3.7909503,8.35095,No ansiedad
918,2.5930502,4.026,8.00595,No ansiedad
919,2.7970502,3.9150002,8.398951,No ansiedad
920,2.29605,3.7410002,8.8279505,No ansiedad
921,3.4030502,4.2049503,8.928,No ansiedad
922,3.144,3.96795,8.278951,No ansiedad
923,3.6040502,4.227,8.422951,No ansiedad
924,2.6170502,3.9109502,8.238,No ansiedad
925,2.634,3.7360501,9.297001,No ansiedad
926,2.2099502,3.6060002,9.228001,No ansiedad
927,2.7630002,4.03305,7.9080005,No ansiedad
928,2.1739502,3.93195,7.9579506,No ansiedad
929,2.0400002,3.7789502,8.17605,No ansiedad
930,2.6119502,4.0090504,7.9530005,No ansiedad
931,2.4139502,3.9079502,8.04,No ansiedad
932,2.9290502,4.09305,9.012,No ansiedad
933,2.53605,3.9130502,9.307051,No ansiedad
934,2.0299501,3.8910003,8.13105,No ansiedad
935,2.53095,3.8479502,9.28005,No ansiedad
936,3.1200001,4.2670503,8.46105,No ansiedad
937,2.6479502,3.9510002,9.061951,No ansiedad
938,2.7439501,3.93705,8.62395,No ansiedad
939,2.0760002,3.7789502,8.557051,No ansiedad
940,2.7130501,3.9420002,8.50395,No ansiedad
941,2.4859502,3.9510002,8.109,No ansiedad
942,2.1379502,3.8359501,8.434951,No ansiedad
943,2.5840502,3.9180002,8.4199505,No ansiedad
944,2.35605,3.83205,8.63595,No ansiedad
945,2.5240502,3.89595,8.69295,No ansiedad
946,2.53305,3.9439502,8.193001,No ansiedad
947,2.6100001,3.9229503,8.45205,No ansiedad
948,2.3470502,3.89595,8.193001,No ansiedad
949,2.4450002,3.8200502,8.73705,No ansiedad
950,2.56695,3.8509502,8.602051,No ansiedad
951,2.7199502,4.19805,8.811001,No ansiedad
952,2.5740001,3.8440502,8.18595,No ansiedad
953,2.4019501,3.7759502,8.313001,No ansiedad
954,3.012,4.2000003,8.361,No ansiedad
955,2.493,3.8820002,8.51595,No ansiedad
956,2.2339501,3.8509502,9.012,No ansiedad
957,2.292,3.82695,8.842051,No ansiedad
958,2.66505,3.9250503,8.3220005,No ansiedad
959,2.6530502,3.89895,8.42805,No ansiedad
960,2.22195,3.8119502,8.575951,No ansiedad
961,2.253,3.9229503,8.418,No ansiedad
962,2.39505,3.7690501,8.598001,No ansiedad
963,2.6509502,3.9559503,8.533051,No ansiedad
964,2.36295,3.9109502,8.221951,No ansiedad
965,2.505,3.8530502,8.125951,No ansiedad
966,2.60295,3.89895,8.301001,No ansiedad
967,2.4880502,3.8080502,8.93805,No ansiedad
968,2.60295,3.8940003,8.6310005,No ansiedad
969,2.59095,3.9850502,8.775001,No ansiedad
970,2.2360501,3.7429502,8.62395,No ansiedad
971,2.529,3.7069502,8.6959505,No ansiedad
972,2.25105,3.79605,8.41605,No ansiedad
973,2.5450501,3.9199502,8.890051,No ansiedad
974,2.6890502,3.7860003,8.40795,No ansiedad
975,2.8260002,3.9300003,8.39595,No ansiedad
976,2.43,3.9460502,8.346001,No ansiedad
977,2.4450002,3.6829503,8.76,No ansiedad
978,2.6200502,3.9559503,8.455951,No ansiedad
979,2.7559502,3.89895,8.67405,No ansiedad
980,2.3779502,3.7120502,8.65695,No ansiedad
981,2.4139502,3.834,8.514,No ansiedad
982,2.3080502,3.8080502,8.55195,No ansiedad
983,2.22195,3.867,8.62395,No ansiedad
984,2.65995,3.7930503,8.84895,No ansiedad
985,2.301,3.9420002,8.545051,No ansiedad
986,2.3730001,3.82695,8.466001,No ansiedad
987,2.148,4.0609503,8.487,No ansiedad
988,2.4540002,3.8530502,8.60505,No ansiedad
989,2.529,3.8119502,8.727,No ansiedad
990,2.493,3.7930503,8.610001,No ansiedad
991,2.1670501,4.02105,8.47995,No ansiedad
992,2.50005,3.8119502,8.76795,No ansiedad
993,2.193,4.011,8.611951,No ansiedad
994,2.67705,3.76395,8.46105,No ansiedad
995,2.60805,3.7909503,8.443951,No ansiedad
996,2.60505,3.7140002,8.44695,No ansiedad
997,2.502,3.7410002,8.455951,No ansiedad
998,2.2390501,3.8580003,8.602051,No ansiedad
999,2.4090002,3.8119502,8.49705,No ansiedad
1000,2.2360501,3.8580003,8.502001,No ansiedad
1001,2.4420002,3.89595,8.610001,No ansiedad
1002,2.35905,3.8460002,8.55195,No ansiedad
1003,2.5140002,3.9490502,8.689051,No ansiedad
1004,2.3830502,3.8700001,8.602051,No ansiedad
1005,2.31795,3.903,8.787001,No ansiedad
1006,2.196,3.8170502,8.590051,No ansiedad
1007,2.2360501,3.834,8.51595,No ansiedad
1008,2.466,3.96795,8.80395,No ansiedad
1009,1.9780501,3.7879503,8.64795,No ansiedad
1010,2.08305,3.7810502,8.66205,No ansiedad
1011,1.9710001,3.8530502,8.52105,No ansiedad
1012,2.1670501,3.9490502,8.707951,No ansiedad
1013,2.11395,3.9510002,8.542951,No ansiedad
1014,2.1019502,3.9439502,8.63595,No ansiedad
1015,2.0760002,3.9540002,8.478001,No ansiedad
1016,2.265,3.8820002,8.752951,No ansiedad
1017,2.253,3.9270003,8.679001,No ansiedad
1018,2.26305,3.8509502,8.772,No ansiedad
1019,2.02605,3.9439502,8.74905,No ansiedad
1020,2.05695,3.9799502,8.73705,No ansiedad
1021,2.2840502,3.8410501,8.6959505,No ansiedad
1022,2.2459502,3.8220003,8.49495,No ansiedad
1023,2.2360501,3.8509502,8.467951,No ansiedad
1024,2.15505,3.93495,8.62605,No ansiedad
1025,2.2410002,3.8170502,8.599951,No ansiedad
1026,2.1649501,3.8239503,8.454,No ansiedad
1027,2.14995,3.8839502,8.554951,No ansiedad
1028,2.12895,3.9510002,8.691,No ansiedad
1029,2.1330001,3.9439502,8.719951,No ansiedad
1030,2.15505,3.8509502,8.691,No ansiedad
1031,2.1330001,3.9109502,8.6959505,No ansiedad
1032,2.15295,3.8440502,8.703,No ansiedad
1033,2.2080002,3.83205,8.563951,No ansiedad
1034,2.16,3.8869503,8.6650505,No ansiedad
1035,2.1019502,3.8770502,8.586,No ansiedad
1036,2.1649501,3.8200502,8.65005,No ansiedad
1037,2.02605,3.8719501,8.614051,No ansiedad
1038,2.217,3.8790002,8.53995,No ansiedad
1039,2.18895,3.9060001,8.63805,No ansiedad
1040,2.22705,3.8890502,8.703,No ansiedad
1041,2.11695,3.8509502,8.65995,No ansiedad
1042,2.0689502,3.8820002,8.578051,No ansiedad
1043,2.184,3.8869503,8.707951,No ansiedad
1044,2.232,3.8410501,8.569051,No ansiedad
1045,2.184,3.867,8.599951,No ansiedad
1046,2.16,3.8460002,8.607,No ansiedad
1047,2.1019502,3.8479502,8.619,No ansiedad
1048,2.253,3.8550003,8.557051,No ansiedad
1049,2.14995,3.8910003,8.602051,No ansiedad
1050,2.01105,3.82695,8.646001,No ansiedad
1051,2.07795,3.867,8.646001,No ansiedad
1052,2.0740502,3.8820002,8.68095,No ansiedad
1053,2.0760002,3.8890502,8.751,No ansiedad
1054,2.1330001,3.82695,8.839951,No ansiedad
1055,2.15295,3.8029501,8.734051,No ansiedad
1056,2.1070502,3.8820002,8.81595,No ansiedad
1057,2.15505,3.8100002,8.66205,No ansiedad
1058,2.11905,3.8029501,8.598001,No ansiedad
1059,2.09505,3.798,8.634001,No ansiedad
1060,2.12595,3.8410501,8.62605,No ansiedad
1061,2.08995,3.834,8.710051,No ansiedad
1062,2.08605,3.82905,8.691,No ansiedad
1063,2.124,3.8530502,8.62395,No ansiedad
1064,2.1000001,3.8460002,8.719951,No ansiedad
1065,2.16195,3.8440502,8.571,No ansiedad
1066,2.1379502,3.8410501,8.677051,No ansiedad
1067,2.1409502,3.8029501,8.68095,No ansiedad
1068,2.08095,3.8149502,8.65305,No ansiedad
1069,2.1100502,3.7860003,8.67405,No ansiedad
1070,2.11905,3.798,8.703,No ansiedad
1071,2.1430502,3.8029501,8.710051,No ansiedad
1072,2.09805,3.7999501,8.69295,No ansiedad
1073,2.1409502,3.8029501,8.719951,No ansiedad
1074,2.09505,3.83205,8.701051,No ansiedad
1075,2.05905,3.8200502,8.727,No ansiedad
1076,2.04705,3.8410501,8.703,No ansiedad
1077,2.1049502,3.8100002,8.701051,No ansiedad
1078,2.121,3.798,8.689051,No ansiedad
1079,2.05695,3.8119502,8.643001,No ansiedad
1080,2.112,3.82905,8.634001,No ansiedad
1081,2.1000001,3.8119502,8.64105,No ansiedad
1082,2.04705,3.8119502,8.6980505,No ansiedad
1083,2.2030501,3.762,8.6980505,No ansiedad
1084,2.196,3.7450502,8.65995,No ansiedad
